,businessId,id,label
1619,348,1619,6 FT APART
1620,348,1620,OUTDOOR DINING
1621,348,1621,TRAINED WORKERS
1622,348,1622,ADEQUATE SUPPLIES
1623,349,1623,6 FT APART
1624,349,1624,INDOOR DINING
1625,349,1625,TRAINED WORKERS
1626,349,1626,ADEQUATE SUPPLIES
1627,350,1627,INDOOR DINING
1628,350,1628,DISINFECTION
1629,350,1629,TRAINED WORKERS
1630,350,1630,LOW DENSITY
1631,350,1631,ADEQUATE SUPPLIES
1632,351,1632,6 FT APART
1633,351,1633,INDOOR DINING
1634,351,1634,CURBSIDE PICKUP
1635,351,1635,DISINFECTION
1636,352,1636,MASKS REQUIRED
1637,352,1637,6 FT APART
1638,352,1638,OUTDOOR DINING
1639,352,1639,CURBSIDE PICKUP
1640,352,1640,TRAINED WORKERS
1641,352,1641,LOW DENSITY
1642,353,1642,6 FT APART
1643,353,1643,OUTDOOR DINING
1644,353,1644,INDOOR DINING
1645,353,1645,CURBSIDE PICKUP
1646,353,1646,DISINFECTION
1647,353,1647,TRAINED WORKERS
1648,353,1648,LOW DENSITY
1649,353,1649,ADEQUATE SUPPLIES
1650,354,1650,INDOOR DINING
1651,354,1651,TRAINED WORKERS
1652,354,1652,ADEQUATE SUPPLIES
1653,355,1653,6 FT APART
1654,355,1654,OUTDOOR DINING
1655,355,1655,CURBSIDE PICKUP
1656,355,1656,DISINFECTION
1657,355,1657,LOW DENSITY
1658,356,1658,MASKS REQUIRED
1659,356,1659,OUTDOOR DINING
1660,356,1660,INDOOR DINING
1661,356,1661,DISINFECTION
1662,356,1662,TRAINED WORKERS
1663,356,1663,LOW DENSITY
1664,356,1664,ADEQUATE SUPPLIES
1665,357,1665,MASKS REQUIRED
1666,357,1666,6 FT APART
1667,357,1667,OUTDOOR DINING
1668,357,1668,CURBSIDE PICKUP
1669,357,1669,TRAINED WORKERS
1670,357,1670,ADEQUATE SUPPLIES
1671,358,1671,MASKS REQUIRED
1672,358,1672,OUTDOOR DINING
1673,358,1673,DISINFECTION
1674,358,1674,LOW DENSITY
1675,359,1675,MASKS REQUIRED
1676,359,1676,INDOOR DINING
1677,359,1677,CURBSIDE PICKUP
1678,359,1678,TRAINED WORKERS
1679,359,1679,ADEQUATE SUPPLIES
1680,360,1680,6 FT APART
1681,360,1681,OUTDOOR DINING
1682,360,1682,INDOOR DINING
1683,360,1683,CURBSIDE PICKUP
1684,360,1684,DISINFECTION
1685,360,1685,TRAINED WORKERS
1686,361,1686,INDOOR DINING
1687,361,1687,CURBSIDE PICKUP
1688,361,1688,LOW DENSITY
1689,361,1689,ADEQUATE SUPPLIES
1690,362,1690,MASKS REQUIRED
1691,362,1691,INDOOR DINING
1692,362,1692,CURBSIDE PICKUP
1693,362,1693,TRAINED WORKERS
1694,362,1694,LOW DENSITY
1695,362,1695,ADEQUATE SUPPLIES
1696,363,1696,6 FT APART
1697,363,1697,TRAINED WORKERS
1698,363,1698,ADEQUATE SUPPLIES
1699,364,1699,MASKS REQUIRED
1700,364,1700,OUTDOOR DINING
1701,364,1701,INDOOR DINING
1702,364,1702,DISINFECTION
1703,364,1703,LOW DENSITY
1704,364,1704,ADEQUATE SUPPLIES
1705,365,1705,6 FT APART
1706,365,1706,DISINFECTION
1707,365,1707,LOW DENSITY
1708,366,1708,MASKS REQUIRED
1709,366,1709,OUTDOOR DINING
1710,366,1710,INDOOR DINING
1711,366,1711,DISINFECTION
1712,366,1712,TRAINED WORKERS
1713,367,1713,MASKS REQUIRED
1714,367,1714,6 FT APART
1715,367,1715,DISINFECTION
1716,367,1716,ADEQUATE SUPPLIES
1717,368,1717,6 FT APART
1718,368,1718,OUTDOOR DINING
1719,368,1719,INDOOR DINING
1720,368,1720,DISINFECTION
1721,368,1721,LOW DENSITY
1722,369,1722,6 FT APART
1723,369,1723,INDOOR DINING
1724,369,1724,CURBSIDE PICKUP
1725,369,1725,LOW DENSITY
1726,369,1726,ADEQUATE SUPPLIES
1727,370,1727,6 FT APART
1728,370,1728,INDOOR DINING
1729,370,1729,CURBSIDE PICKUP
1730,370,1730,DISINFECTION
1731,370,1731,LOW DENSITY
1732,370,1732,ADEQUATE SUPPLIES
1733,371,1733,OUTDOOR DINING
1734,371,1734,CURBSIDE PICKUP
1735,371,1735,ADEQUATE SUPPLIES
1736,372,1736,OUTDOOR DINING
1737,372,1737,ADEQUATE SUPPLIES
1738,373,1738,6 FT APART
1739,373,1739,INDOOR DINING
1740,373,1740,DISINFECTION
1741,373,1741,TRAINED WORKERS
1742,373,1742,ADEQUATE SUPPLIES
1743,374,1743,MASKS REQUIRED
1744,374,1744,6 FT APART
1745,374,1745,OUTDOOR DINING
1746,374,1746,CURBSIDE PICKUP
1747,374,1747,DISINFECTION
1748,374,1748,TRAINED WORKERS
1749,374,1749,LOW DENSITY
1750,375,1750,MASKS REQUIRED
1751,376,1751,6 FT APART
1752,376,1752,INDOOR DINING
1753,376,1753,DISINFECTION
1754,376,1754,TRAINED WORKERS
1755,376,1755,LOW DENSITY
1756,376,1756,ADEQUATE SUPPLIES
1757,377,1757,6 FT APART
1758,377,1758,INDOOR DINING
1759,377,1759,CURBSIDE PICKUP
1760,378,1760,6 FT APART
1761,378,1761,INDOOR DINING
1762,378,1762,CURBSIDE PICKUP
1763,378,1763,DISINFECTION
1764,378,1764,LOW DENSITY
1765,379,1765,MASKS REQUIRED
1766,379,1766,OUTDOOR DINING
1767,379,1767,TRAINED WORKERS
1768,379,1768,LOW DENSITY
1769,380,1769,MASKS REQUIRED
1770,380,1770,6 FT APART
1771,380,1771,OUTDOOR DINING
1772,380,1772,CURBSIDE PICKUP
1773,380,1773,DISINFECTION
1774,380,1774,TRAINED WORKERS
1775,380,1775,ADEQUATE SUPPLIES
1776,381,1776,6 FT APART
1777,381,1777,OUTDOOR DINING
1778,381,1778,CURBSIDE PICKUP
1779,381,1779,DISINFECTION
1780,381,1780,LOW DENSITY
1781,382,1781,MASKS REQUIRED
1782,382,1782,OUTDOOR DINING
1783,382,1783,INDOOR DINING
1784,382,1784,DISINFECTION
1785,382,1785,TRAINED WORKERS
1786,382,1786,ADEQUATE SUPPLIES
1787,383,1787,INDOOR DINING
1788,383,1788,TRAINED WORKERS
1789,383,1789,LOW DENSITY
1790,383,1790,ADEQUATE SUPPLIES
1791,384,1791,6 FT APART
1792,384,1792,INDOOR DINING
1793,384,1793,CURBSIDE PICKUP
1794,384,1794,LOW DENSITY
1795,384,1795,ADEQUATE SUPPLIES
1796,385,1796,MASKS REQUIRED
1797,385,1797,6 FT APART
1798,385,1798,OUTDOOR DINING
1799,385,1799,DISINFECTION
1800,385,1800,TRAINED WORKERS
1801,385,1801,ADEQUATE SUPPLIES
1802,386,1802,6 FT APART
1803,386,1803,INDOOR DINING
1804,386,1804,TRAINED WORKERS
1805,386,1805,LOW DENSITY
1806,387,1806,INDOOR DINING
1807,387,1807,ADEQUATE SUPPLIES
1808,388,1808,OUTDOOR DINING
1809,388,1809,INDOOR DINING
1810,388,1810,LOW DENSITY
1811,389,1811,6 FT APART
1812,389,1812,OUTDOOR DINING
1813,389,1813,CURBSIDE PICKUP
1814,389,1814,LOW DENSITY
1815,390,1815,6 FT APART
1816,390,1816,OUTDOOR DINING
1817,390,1817,TRAINED WORKERS
1818,390,1818,ADEQUATE SUPPLIES
1819,391,1819,MASKS REQUIRED
1820,391,1820,OUTDOOR DINING
1821,391,1821,INDOOR DINING
1822,392,1822,MASKS REQUIRED
1823,392,1823,INDOOR DINING
1824,392,1824,CURBSIDE PICKUP
1825,392,1825,ADEQUATE SUPPLIES
1826,393,1826,OUTDOOR DINING
1827,393,1827,INDOOR DINING
1828,393,1828,CURBSIDE PICKUP
1829,393,1829,LOW DENSITY
1830,394,1830,MASKS REQUIRED
1831,394,1831,INDOOR DINING
1832,394,1832,CURBSIDE PICKUP
1833,394,1833,DISINFECTION
1834,394,1834,LOW DENSITY
1835,395,1835,OUTDOOR DINING
1836,395,1836,INDOOR DINING
1837,395,1837,CURBSIDE PICKUP
1838,395,1838,DISINFECTION
1839,396,1839,MASKS REQUIRED
1840,396,1840,OUTDOOR DINING
1841,396,1841,INDOOR DINING
1842,396,1842,CURBSIDE PICKUP
1843,397,1843,INDOOR DINING
1844,397,1844,DISINFECTION
1845,397,1845,TRAINED WORKERS
1846,397,1846,LOW DENSITY
1847,398,1847,MASKS REQUIRED
1848,398,1848,6 FT APART
1849,398,1849,OUTDOOR DINING
1850,398,1850,CURBSIDE PICKUP
1851,399,1851,MASKS REQUIRED
1852,399,1852,INDOOR DINING
1853,399,1853,CURBSIDE PICKUP
1854,399,1854,DISINFECTION
1855,399,1855,TRAINED WORKERS
1856,399,1856,LOW DENSITY
1857,400,1857,DISINFECTION
1858,400,1858,TRAINED WORKERS
1859,400,1859,LOW DENSITY
1860,400,1860,ADEQUATE SUPPLIES
1861,401,1861,OUTDOOR DINING
1862,401,1862,CURBSIDE PICKUP
1863,401,1863,DISINFECTION
1864,402,1864,MASKS REQUIRED
1865,402,1865,6 FT APART
1866,402,1866,DISINFECTION
1867,402,1867,LOW DENSITY
1868,402,1868,ADEQUATE SUPPLIES
1869,403,1869,MASKS REQUIRED
1870,403,1870,6 FT APART
1871,403,1871,OUTDOOR DINING
1872,403,1872,TRAINED WORKERS
1873,403,1873,ADEQUATE SUPPLIES
1874,404,1874,MASKS REQUIRED
1875,404,1875,INDOOR DINING
1876,404,1876,DISINFECTION
1877,404,1877,LOW DENSITY
1878,405,1878,MASKS REQUIRED
1879,405,1879,OUTDOOR DINING
1880,405,1880,INDOOR DINING
1881,406,1881,MASKS REQUIRED
1882,406,1882,6 FT APART
1883,406,1883,OUTDOOR DINING
1884,406,1884,DISINFECTION
1885,406,1885,TRAINED WORKERS
1886,407,1886,MASKS REQUIRED
1887,407,1887,TRAINED WORKERS
1888,407,1888,LOW DENSITY
1889,408,1889,MASKS REQUIRED
1890,408,1890,INDOOR DINING
1891,408,1891,DISINFECTION
1892,408,1892,TRAINED WORKERS
1893,408,1893,ADEQUATE SUPPLIES
1894,409,1894,MASKS REQUIRED
1895,409,1895,6 FT APART
1896,409,1896,INDOOR DINING
1897,409,1897,CURBSIDE PICKUP
1898,409,1898,TRAINED WORKERS
1899,409,1899,ADEQUATE SUPPLIES
1900,410,1900,CURBSIDE PICKUP
1901,410,1901,ADEQUATE SUPPLIES
1902,411,1902,6 FT APART
1903,411,1903,OUTDOOR DINING
1904,411,1904,INDOOR DINING
1905,411,1905,CURBSIDE PICKUP
1906,412,1906,MASKS REQUIRED
1907,412,1907,6 FT APART
1908,412,1908,INDOOR DINING
1909,412,1909,TRAINED WORKERS
1910,413,1910,INDOOR DINING
1911,413,1911,CURBSIDE PICKUP
1912,413,1912,TRAINED WORKERS
1913,413,1913,LOW DENSITY
1914,413,1914,ADEQUATE SUPPLIES
1915,414,1915,MASKS REQUIRED
1916,414,1916,6 FT APART
1917,414,1917,OUTDOOR DINING
1918,414,1918,INDOOR DINING
1919,414,1919,LOW DENSITY
1920,415,1920,6 FT APART
1921,415,1921,DISINFECTION
1922,415,1922,ADEQUATE SUPPLIES
1923,416,1923,MASKS REQUIRED
1924,416,1924,6 FT APART
1925,416,1925,OUTDOOR DINING
1926,416,1926,INDOOR DINING
1927,416,1927,LOW DENSITY
1928,417,1928,MASKS REQUIRED
1929,417,1929,OUTDOOR DINING
1930,417,1930,DISINFECTION
1931,417,1931,TRAINED WORKERS
1932,418,1932,MASKS REQUIRED
1933,418,1933,INDOOR DINING
1934,418,1934,CURBSIDE PICKUP
1935,418,1935,TRAINED WORKERS
1936,418,1936,ADEQUATE SUPPLIES
1937,419,1937,OUTDOOR DINING
1938,419,1938,INDOOR DINING
1939,419,1939,CURBSIDE PICKUP
1940,419,1940,TRAINED WORKERS
1941,419,1941,LOW DENSITY
1942,419,1942,ADEQUATE SUPPLIES
1943,420,1943,MASKS REQUIRED
1944,420,1944,OUTDOOR DINING
1945,420,1945,INDOOR DINING
1946,420,1946,TRAINED WORKERS
1947,420,1947,LOW DENSITY
1948,420,1948,ADEQUATE SUPPLIES
1949,421,1949,MASKS REQUIRED
1950,421,1950,OUTDOOR DINING
1951,421,1951,INDOOR DINING
1952,421,1952,LOW DENSITY
1953,422,1953,MASKS REQUIRED
1954,422,1954,6 FT APART
1955,422,1955,INDOOR DINING
1956,422,1956,CURBSIDE PICKUP
1957,422,1957,TRAINED WORKERS
1958,423,1958,MASKS REQUIRED
1959,423,1959,6 FT APART
1960,423,1960,OUTDOOR DINING
1961,423,1961,CURBSIDE PICKUP
1962,423,1962,ADEQUATE SUPPLIES
1963,424,1963,6 FT APART
1964,424,1964,OUTDOOR DINING
1965,424,1965,INDOOR DINING
1966,424,1966,DISINFECTION
1967,424,1967,LOW DENSITY
1968,424,1968,ADEQUATE SUPPLIES
1969,425,1969,MASKS REQUIRED
1970,425,1970,OUTDOOR DINING
1971,425,1971,INDOOR DINING
1972,425,1972,CURBSIDE PICKUP
1973,425,1973,DISINFECTION
1974,425,1974,TRAINED WORKERS
1975,426,1975,6 FT APART
1976,426,1976,DISINFECTION
1977,426,1977,ADEQUATE SUPPLIES
1978,427,1978,MASKS REQUIRED
1979,427,1979,6 FT APART
1980,427,1980,OUTDOOR DINING
1981,427,1981,INDOOR DINING
1982,427,1982,TRAINED WORKERS
1983,427,1983,ADEQUATE SUPPLIES
1984,428,1984,6 FT APART
1985,428,1985,INDOOR DINING
1986,428,1986,CURBSIDE PICKUP
1987,428,1987,DISINFECTION
1988,428,1988,TRAINED WORKERS
1989,428,1989,ADEQUATE SUPPLIES
1990,429,1990,MASKS REQUIRED
1991,429,1991,6 FT APART
1992,429,1992,CURBSIDE PICKUP
1993,429,1993,LOW DENSITY
1994,430,1994,LOW DENSITY
1995,431,1995,6 FT APART
1996,431,1996,CURBSIDE PICKUP
1997,431,1997,LOW DENSITY
1998,432,1998,OUTDOOR DINING
1999,432,1999,DISINFECTION
2000,432,2000,ADEQUATE SUPPLIES
2001,433,2001,MASKS REQUIRED
2002,433,2002,OUTDOOR DINING
2003,433,2003,INDOOR DINING
2004,434,2004,MASKS REQUIRED
2005,434,2005,6 FT APART
2006,434,2006,OUTDOOR DINING
2007,434,2007,CURBSIDE PICKUP
2008,434,2008,TRAINED WORKERS
2009,434,2009,ADEQUATE SUPPLIES
2010,435,2010,MASKS REQUIRED
2011,435,2011,6 FT APART
2012,435,2012,CURBSIDE PICKUP
2013,435,2013,LOW DENSITY
2014,435,2014,ADEQUATE SUPPLIES
2015,436,2015,MASKS REQUIRED
2016,436,2016,INDOOR DINING
2017,437,2017,MASKS REQUIRED
2018,437,2018,6 FT APART
2019,437,2019,OUTDOOR DINING
2020,437,2020,CURBSIDE PICKUP
2021,437,2021,DISINFECTION
2022,437,2022,LOW DENSITY
2023,438,2023,6 FT APART
2024,438,2024,OUTDOOR DINING
2025,438,2025,TRAINED WORKERS
2026,438,2026,LOW DENSITY
2027,438,2027,ADEQUATE SUPPLIES
2028,439,2028,6 FT APART
2029,439,2029,OUTDOOR DINING
2030,439,2030,DISINFECTION
2031,439,2031,LOW DENSITY
2032,440,2032,6 FT APART
2033,440,2033,OUTDOOR DINING
2034,440,2034,TRAINED WORKERS
2035,440,2035,LOW DENSITY
2036,440,2036,ADEQUATE SUPPLIES
2037,441,2037,OUTDOOR DINING
2038,441,2038,TRAINED WORKERS
2039,442,2039,MASKS REQUIRED
2040,442,2040,6 FT APART
2041,442,2041,OUTDOOR DINING
2042,442,2042,CURBSIDE PICKUP
2043,442,2043,DISINFECTION
2044,442,2044,LOW DENSITY
2045,443,2045,6 FT APART
2046,443,2046,OUTDOOR DINING
2047,443,2047,INDOOR DINING
2048,443,2048,CURBSIDE PICKUP
2049,443,2049,LOW DENSITY
2050,444,2050,OUTDOOR DINING
2051,444,2051,CURBSIDE PICKUP
2052,444,2052,DISINFECTION
2053,444,2053,LOW DENSITY
2054,445,2054,MASKS REQUIRED
2055,445,2055,6 FT APART
2056,445,2056,INDOOR DINING
2057,445,2057,CURBSIDE PICKUP
2058,445,2058,LOW DENSITY
2059,445,2059,ADEQUATE SUPPLIES
2060,446,2060,6 FT APART
2061,446,2061,OUTDOOR DINING
2062,446,2062,TRAINED WORKERS
2063,446,2063,LOW DENSITY
2064,447,2064,MASKS REQUIRED
2065,447,2065,6 FT APART
2066,447,2066,OUTDOOR DINING
2067,447,2067,INDOOR DINING
2068,447,2068,CURBSIDE PICKUP
2069,447,2069,DISINFECTION
2070,447,2070,TRAINED WORKERS
2071,447,2071,LOW DENSITY
2072,448,2072,6 FT APART
2073,448,2073,OUTDOOR DINING
2074,448,2074,DISINFECTION
2075,448,2075,LOW DENSITY
2076,449,2076,MASKS REQUIRED
2077,449,2077,INDOOR DINING
2078,449,2078,CURBSIDE PICKUP
2079,449,2079,TRAINED WORKERS
2080,449,2080,ADEQUATE SUPPLIES
2081,450,2081,MASKS REQUIRED
2082,450,2082,6 FT APART
2083,450,2083,OUTDOOR DINING
2084,450,2084,TRAINED WORKERS
2085,450,2085,LOW DENSITY
2086,450,2086,ADEQUATE SUPPLIES
2087,451,2087,MASKS REQUIRED
2088,451,2088,INDOOR DINING
2089,452,2089,6 FT APART
2090,452,2090,CURBSIDE PICKUP
2091,452,2091,TRAINED WORKERS
2092,452,2092,LOW DENSITY
2093,453,2093,MASKS REQUIRED
2094,453,2094,OUTDOOR DINING
2095,453,2095,INDOOR DINING
2096,454,2096,6 FT APART
2097,454,2097,DISINFECTION
2098,454,2098,TRAINED WORKERS
2099,454,2099,ADEQUATE SUPPLIES
2100,455,2100,6 FT APART
2101,455,2101,OUTDOOR DINING
2102,455,2102,CURBSIDE PICKUP
2103,455,2103,DISINFECTION
2104,455,2104,ADEQUATE SUPPLIES
2105,456,2105,MASKS REQUIRED
2106,456,2106,6 FT APART
2107,456,2107,CURBSIDE PICKUP
2108,456,2108,DISINFECTION
2109,457,2109,MASKS REQUIRED
2110,457,2110,6 FT APART
2111,457,2111,INDOOR DINING
2112,457,2112,DISINFECTION
2113,457,2113,LOW DENSITY
2114,458,2114,6 FT APART
2115,458,2115,OUTDOOR DINING
2116,458,2116,DISINFECTION
2117,458,2117,ADEQUATE SUPPLIES
2118,459,2118,MASKS REQUIRED
2119,459,2119,INDOOR DINING
2120,459,2120,ADEQUATE SUPPLIES
2121,460,2121,MASKS REQUIRED
2122,460,2122,6 FT APART
2123,460,2123,INDOOR DINING
2124,460,2124,DISINFECTION
2125,460,2125,TRAINED WORKERS
2126,460,2126,ADEQUATE SUPPLIES
2127,461,2127,INDOOR DINING
2128,461,2128,CURBSIDE PICKUP
2129,461,2129,ADEQUATE SUPPLIES
2130,462,2130,MASKS REQUIRED
2131,462,2131,6 FT APART
2132,462,2132,INDOOR DINING
2133,463,2133,6 FT APART
2134,463,2134,CURBSIDE PICKUP
2135,463,2135,DISINFECTION
2136,463,2136,TRAINED WORKERS
2137,464,2137,MASKS REQUIRED
2138,464,2138,OUTDOOR DINING
2139,464,2139,INDOOR DINING
2140,464,2140,DISINFECTION
2141,464,2141,LOW DENSITY
2142,465,2142,OUTDOOR DINING
2143,465,2143,TRAINED WORKERS
2144,465,2144,ADEQUATE SUPPLIES
2145,466,2145,6 FT APART
2146,466,2146,CURBSIDE PICKUP
2147,466,2147,TRAINED WORKERS
2148,466,2148,LOW DENSITY
2149,466,2149,ADEQUATE SUPPLIES
2150,467,2150,6 FT APART
2151,467,2151,INDOOR DINING
2152,467,2152,CURBSIDE PICKUP
2153,467,2153,DISINFECTION
2154,467,2154,LOW DENSITY
2155,467,2155,ADEQUATE SUPPLIES
2156,468,2156,CURBSIDE PICKUP
2157,468,2157,TRAINED WORKERS
2158,468,2158,ADEQUATE SUPPLIES
2159,469,2159,MASKS REQUIRED
2160,469,2160,6 FT APART
2161,469,2161,CURBSIDE PICKUP
2162,469,2162,DISINFECTION
2163,469,2163,LOW DENSITY
2164,469,2164,ADEQUATE SUPPLIES
2165,470,2165,DISINFECTION
2166,470,2166,TRAINED WORKERS
2167,471,2167,6 FT APART
2168,471,2168,TRAINED WORKERS
2169,471,2169,LOW DENSITY
2170,472,2170,MASKS REQUIRED
2171,472,2171,6 FT APART
2172,472,2172,INDOOR DINING
2173,473,2173,OUTDOOR DINING
2174,473,2174,TRAINED WORKERS
2175,474,2175,OUTDOOR DINING
2176,474,2176,LOW DENSITY
2177,474,2177,ADEQUATE SUPPLIES
2178,475,2178,MASKS REQUIRED
2179,475,2179,INDOOR DINING
2180,475,2180,DISINFECTION
2181,475,2181,LOW DENSITY
2182,476,2182,MASKS REQUIRED
2183,476,2183,OUTDOOR DINING
2184,476,2184,DISINFECTION
2185,476,2185,LOW DENSITY
2186,477,2186,OUTDOOR DINING
2187,477,2187,LOW DENSITY
2188,478,2188,6 FT APART
2189,478,2189,INDOOR DINING
2190,478,2190,CURBSIDE PICKUP
2191,478,2191,LOW DENSITY
2192,479,2192,MASKS REQUIRED
2193,479,2193,6 FT APART
2194,479,2194,OUTDOOR DINING
2195,479,2195,CURBSIDE PICKUP
2196,479,2196,LOW DENSITY
2197,479,2197,ADEQUATE SUPPLIES
2198,480,2198,MASKS REQUIRED
2199,480,2199,OUTDOOR DINING
2200,480,2200,INDOOR DINING
2201,480,2201,LOW DENSITY
2202,480,2202,ADEQUATE SUPPLIES
2203,481,2203,OUTDOOR DINING
2204,481,2204,INDOOR DINING
2205,481,2205,TRAINED WORKERS
2206,481,2206,LOW DENSITY
2207,482,2207,MASKS REQUIRED
2208,482,2208,INDOOR DINING
2209,482,2209,DISINFECTION
2210,482,2210,TRAINED WORKERS
2211,482,2211,ADEQUATE SUPPLIES
2212,483,2212,CURBSIDE PICKUP
2213,483,2213,TRAINED WORKERS
2214,483,2214,LOW DENSITY
2215,483,2215,ADEQUATE SUPPLIES
2216,484,2216,CURBSIDE PICKUP
2217,484,2217,DISINFECTION
2218,484,2218,TRAINED WORKERS
2219,484,2219,LOW DENSITY
2220,484,2220,ADEQUATE SUPPLIES
2221,485,2221,6 FT APART
2222,485,2222,ADEQUATE SUPPLIES
2223,486,2223,MASKS REQUIRED
2224,486,2224,6 FT APART
2225,486,2225,OUTDOOR DINING
2226,486,2226,TRAINED WORKERS
2227,486,2227,LOW DENSITY
2228,486,2228,ADEQUATE SUPPLIES
2229,487,2229,MASKS REQUIRED
2230,487,2230,6 FT APART
2231,487,2231,INDOOR DINING
2232,487,2232,CURBSIDE PICKUP
2233,487,2233,TRAINED WORKERS
2234,487,2234,LOW DENSITY
2235,488,2235,OUTDOOR DINING
2236,488,2236,INDOOR DINING
2237,488,2237,CURBSIDE PICKUP
2238,488,2238,DISINFECTION
2239,488,2239,LOW DENSITY
2240,489,2240,6 FT APART
2241,489,2241,OUTDOOR DINING
2242,489,2242,DISINFECTION
2243,489,2243,TRAINED WORKERS
2244,489,2244,ADEQUATE SUPPLIES
2245,490,2245,6 FT APART
2246,490,2246,OUTDOOR DINING
2247,490,2247,CURBSIDE PICKUP
2248,490,2248,DISINFECTION
2249,490,2249,TRAINED WORKERS
2250,490,2250,LOW DENSITY
2251,491,2251,6 FT APART
2252,491,2252,OUTDOOR DINING
2253,491,2253,LOW DENSITY
2254,492,2254,MASKS REQUIRED
2255,492,2255,CURBSIDE PICKUP
2256,492,2256,TRAINED WORKERS
2257,492,2257,LOW DENSITY
2258,493,2258,MASKS REQUIRED
2259,493,2259,6 FT APART
2260,493,2260,OUTDOOR DINING
2261,493,2261,DISINFECTION
2262,493,2262,TRAINED WORKERS
2263,493,2263,LOW DENSITY
2264,494,2264,MASKS REQUIRED
2265,494,2265,OUTDOOR DINING
2266,494,2266,CURBSIDE PICKUP
2267,494,2267,DISINFECTION
2268,494,2268,ADEQUATE SUPPLIES
2269,495,2269,6 FT APART
2270,495,2270,OUTDOOR DINING
2271,495,2271,CURBSIDE PICKUP
2272,495,2272,DISINFECTION
2273,495,2273,TRAINED WORKERS
2274,495,2274,LOW DENSITY
2275,496,2275,6 FT APART
2276,496,2276,OUTDOOR DINING
2277,496,2277,CURBSIDE PICKUP
2278,496,2278,DISINFECTION
2279,496,2279,LOW DENSITY
2280,497,2280,INDOOR DINING
2281,497,2281,LOW DENSITY
2282,497,2282,ADEQUATE SUPPLIES
2283,498,2283,MASKS REQUIRED
2284,498,2284,6 FT APART
2285,498,2285,OUTDOOR DINING
2286,498,2286,CURBSIDE PICKUP
2287,498,2287,DISINFECTION
2288,498,2288,LOW DENSITY
2289,499,2289,OUTDOOR DINING
2290,499,2290,CURBSIDE PICKUP
2291,499,2291,TRAINED WORKERS
2292,499,2292,LOW DENSITY
2293,499,2293,ADEQUATE SUPPLIES
2294,500,2294,INDOOR DINING
2295,500,2295,TRAINED WORKERS
2296,500,2296,LOW DENSITY
2297,500,2297,ADEQUATE SUPPLIES
2298,501,2298,MASKS REQUIRED
2299,501,2299,OUTDOOR DINING
2300,501,2300,INDOOR DINING
2301,501,2301,CURBSIDE PICKUP
2302,501,2302,DISINFECTION
2303,501,2303,TRAINED WORKERS
2304,502,2304,6 FT APART
2305,502,2305,OUTDOOR DINING
2306,502,2306,INDOOR DINING
2307,502,2307,CURBSIDE PICKUP
2308,502,2308,LOW DENSITY
2309,502,2309,ADEQUATE SUPPLIES
2310,503,2310,MASKS REQUIRED
2311,503,2311,OUTDOOR DINING
2312,503,2312,INDOOR DINING
2313,503,2313,DISINFECTION
2314,503,2314,TRAINED WORKERS
2315,503,2315,LOW DENSITY
2316,503,2316,ADEQUATE SUPPLIES
2317,504,2317,6 FT APART
2318,504,2318,OUTDOOR DINING
2319,504,2319,ADEQUATE SUPPLIES
2320,505,2320,INDOOR DINING
2321,505,2321,CURBSIDE PICKUP
2322,505,2322,TRAINED WORKERS
2323,505,2323,ADEQUATE SUPPLIES
2324,506,2324,MASKS REQUIRED
2325,506,2325,6 FT APART
2326,506,2326,INDOOR DINING
2327,506,2327,DISINFECTION
2328,506,2328,TRAINED WORKERS
2329,507,2329,MASKS REQUIRED
2330,507,2330,6 FT APART
2331,507,2331,INDOOR DINING
2332,507,2332,CURBSIDE PICKUP
2333,507,2333,DISINFECTION
2334,507,2334,TRAINED WORKERS
2335,507,2335,ADEQUATE SUPPLIES
2336,508,2336,MASKS REQUIRED
2337,508,2337,6 FT APART
2338,508,2338,INDOOR DINING
2339,508,2339,CURBSIDE PICKUP
2340,508,2340,TRAINED WORKERS
2341,508,2341,LOW DENSITY
2342,509,2342,MASKS REQUIRED
2343,509,2343,DISINFECTION
2344,509,2344,LOW DENSITY
2345,510,2345,MASKS REQUIRED
2346,510,2346,6 FT APART
2347,510,2347,DISINFECTION
2348,510,2348,TRAINED WORKERS
2349,511,2349,MASKS REQUIRED
2350,511,2350,6 FT APART
2351,511,2351,INDOOR DINING
2352,511,2352,CURBSIDE PICKUP
2353,511,2353,DISINFECTION
2354,511,2354,TRAINED WORKERS
2355,511,2355,LOW DENSITY
2356,512,2356,MASKS REQUIRED
2357,512,2357,OUTDOOR DINING
2358,512,2358,TRAINED WORKERS
2359,512,2359,ADEQUATE SUPPLIES
2360,513,2360,6 FT APART
2361,513,2361,INDOOR DINING
2362,513,2362,DISINFECTION
2363,513,2363,TRAINED WORKERS
2364,514,2364,MASKS REQUIRED
2365,514,2365,6 FT APART
2366,514,2366,CURBSIDE PICKUP
2367,514,2367,TRAINED WORKERS
2368,515,2368,MASKS REQUIRED
2369,515,2369,TRAINED WORKERS
2370,515,2370,LOW DENSITY
2371,516,2371,MASKS REQUIRED
2372,516,2372,6 FT APART
2373,516,2373,CURBSIDE PICKUP
2374,516,2374,LOW DENSITY
2375,516,2375,ADEQUATE SUPPLIES
2376,517,2376,MASKS REQUIRED
2377,517,2377,CURBSIDE PICKUP
2378,517,2378,DISINFECTION
